PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO,ICA_PM2.5,ICA_PM10,ICA_NO2,ICA_O3,Calidad_Aire
22.92,6.980000000000001,81.3604,11.21,71.54,0.0,22.98,1.72,199.7,Buena,Buena,Regular,Buena,Regular
24.04,7.24,68.8226,8.700000000000001,70.72,0.0,22.86,1.924,207.36,Buena,Buena,Regular,Buena,Regular
22.26,7.2,51.1434,13.7,75.3,0.0,22.4,1.876,285.3,Buena,Buena,Buena,Buena,Buena
24.98,8.080000000000002,51.1434,6.550000000000001,76.32,0.0,22.140000000000004,2.0,306.08000000000004,Buena,Buena,Buena,Buena,Buena
30.579999999999995,9.86,60.5242,6.7,83.3,0.0,21.44,1.9200000000000004,295.8,Buena,Buena,Regular,Buena,Regular
23.040000000000003,7.659999999999999,49.2492,7.6,80.0,0.0,21.4,2.08,287.18,Buena,Buena,Buena,Buena,Buena
18.16,6.779999999999999,37.2526,4.5,79.88000000000001,0.0,21.24,2.0,258.46000000000004,Buena,Buena,Buena,Buena,Buena
19.860000000000003,6.9,31.660200000000003,1.65,83.1,0.0,20.9,1.9,216.18,Buena,Buena,Buena,Buena,Buena
28.879999999999995,9.9,37.2526,8.72,85.67999999999999,0.0,20.72,1.992,228.98,Buena,Buena,Buena,Buena,Buena
30.019999999999992,9.88,30.3072,8.0,84.84,0.0,20.56,1.98,224.16,Buena,Buena,Buena,Buena,Buena
38.44,12.8,31.8406,5.34,85.14,0.0,20.660000000000004,1.3159999999999998,272.84000000000003,Regular,Buena,Buena,Buena,Regular
42.52,14.8,50.06099999999999,9.22,73.84,0.0,22.58,1.404,275.68,Regular,Buena,Buena,Buena,Regular
44.12,14.080000000000002,66.297,23.1,63.7,0.0,24.98,1.624,292.0,Regular,Buena,Regular,Buena,Regular
28.160000000000004,10.34,33.464200000000005,70.85,52.67999999999999,0.0,27.22,1.3079999999999998,262.12,Buena,Buena,Buena,Mala,Mala
24.86,8.440000000000001,19.6636,90.55,49.16,0.0,28.02,1.4599999999999995,245.44,Buena,Buena,Buena,Mala,Mala
19.68,6.6800000000000015,17.336440000000003,70.5,53.61999999999999,0.0,27.620000000000005,1.6599999999999997,234.3,Buena,Buena,Buena,Mala,Mala
14.820000000000002,5.12,9.12824,64.0,53.06,0.0,28.160000000000004,1.4400000000000002,257.94,Buena,Buena,Buena,Regular,Regular
14.039999999999996,4.38,8.42468,60.05,54.28,0.0,27.98,1.62,237.22,Buena,Buena,Buena,Regular,Regular
15.62,4.6000000000000005,9.1102,59.6,54.7,0.0,28.0,1.58,211.14,Buena,Buena,Buena,Regular,Regular
17.159999999999997,5.160000000000001,10.22868,58.3,54.38,0.0,28.160000000000004,1.588,234.28000000000003,Buena,Buena,Buena,Regular,Regular
15.98,5.0,12.15896,51.15,60.75999999999999,0.0,26.84,1.48,236.18,Buena,Buena,Buena,Buena,Buena
17.619999999999997,5.42,26.2482,37.8,66.66,0.0,25.5,1.6,236.44,Buena,Buena,Buena,Buena,Buena
15.68,5.260000000000001,36.08,30.6,71.7,0.0,24.64,1.5640000000000005,174.8,Buena,Buena,Buena,Buena,Buena
17.139999999999997,5.88,39.0566,27.9,74.97999999999999,0.0,24.04,1.6,214.4,Buena,Buena,Buena,Buena,Buena
17.18,5.76,38.786,24.25,76.34,0.0,23.66,1.4,233.86000000000004,Buena,Buena,Buena,Buena,Buena
17.86,5.800000000000002,36.8016,21.65,77.36000000000001,0.0,23.3,1.2,189.36,Buena,Buena,Buena,Buena,Buena
15.68,5.18,19.5734,24.6,73.16,0.0,22.92,1.112,276.66,Buena,Buena,Buena,Buena,Buena
12.36,4.62,20.45736,21.1,75.9,0.0,22.2,1.128,234.28000000000003,Buena,Buena,Buena,Buena,Buena
14.1,5.36,6.314,21.25,79.8,0.0,21.64,0.9999999999999998,234.66,Buena,Buena,Buena,Buena,Buena
15.52,5.700000000000001,15.20772,22.4,82.4,0.0,21.28,0.828,249.0,Buena,Buena,Buena,Buena,Buena
14.48,5.82,11.3652,21.0,80.06,0.0,21.540000000000003,0.98,268.72,Buena,Buena,Buena,Buena,Buena
14.579999999999998,5.64,6.674799999999999,18.35,81.62,0.0,21.32,0.932,239.54,Buena,Buena,Buena,Buena,Buena
16.32,5.74,2.3452,8.85,81.35999999999999,0.0,21.1,0.844,236.14,Buena,Buena,Buena,Buena,Buena
19.96,6.88,13.8006,3.15,82.74,0.0,21.04,1.08,250.48,Buena,Buena,Buena,Buena,Buena
20.98,6.88,28.2326,1.85,83.9,0.0,21.160000000000004,1.08,260.36,Buena,Buena,Buena,Buena,Buena
25.920000000000005,8.86,24.2638,11.4,81.69999999999999,0.0,21.8,1.016,241.14,Buena,Buena,Buena,Buena,Buena
22.44,7.639999999999999,13.8908,33.15,76.3,0.0,22.82,0.98,247.0,Buena,Buena,Buena,Buena,Buena
21.868,7.136,15.2438,43.2,67.5,0.0,24.7,0.9,177.86,Buena,Buena,Buena,Buena,Buena
25.06,9.1,14.1614,61.9,58.2,0.0,26.62,0.8800000000000001,194.12,Buena,Buena,Buena,Regular,Regular
25.26,10.1,8.0278,82.60000000000001,51.08,0.0,28.46,1.1800000000000002,159.36,Buena,Buena,Buena,Mala,Mala
20.54,7.3,1.5334,70.15,48.1,0.0,29.06,1.26,179.88000000000002,Buena,Buena,Buena,Mala,Mala
16.2,5.220000000000001,9.02,46.6,58.48,0.48,27.76,1.24,186.16000000000005,Buena,Buena,Buena,Buena,Buena
21.06,7.639999999999999,30.7582,40.35,75.34,0.8,24.94,1.1800000000000002,181.64,Buena,Buena,Buena,Buena,Buena
15.279999999999998,5.480000000000001,32.472,30.65,79.56,0.0,23.96,1.0559999999999998,187.1,Buena,Buena,Buena,Buena,Buena
17.939999999999998,5.66,30.3072,27.35,80.11999999999999,0.0,23.6,0.92,205.54,Buena,Buena,Buena,Buena,Buena
17.36,6.24,36.2604,22.200000000000003,81.3,0.0,23.08,1.2600000000000002,242.04,Buena,Buena,Buena,Buena,Buena
20.08,6.18,56.9162,12.6,82.08,0.0,22.92,1.24,258.18,Buena,Buena,Regular,Buena,Regular
17.979999999999997,6.06,57.0966,9.8,82.74,0.0,22.82,1.38,200.62000000000003,Buena,Buena,Regular,Buena,Regular
16.020000000000003,5.6000000000000005,45.6412,14.85,83.36,0.0,22.64,1.62,209.34,Buena,Buena,Buena,Buena,Buena
15.6,5.5200000000000005,41.4018,13.2,85.47999999999999,0.0,22.260000000000005,1.488,198.74,Buena,Buena,Buena,Buena,Buena
18.9,6.98,46.8138,6.75,87.0,0.0,21.98,1.06,219.04,Buena,Buena,Buena,Buena,Buena
16.2,5.9,27.8718,16.35,87.3,0.04,21.8,1.26,192.54,Buena,Buena,Buena,Buena,Buena
14.96,5.779999999999999,20.80012,28.75,87.4,0.0,21.76,1.424,190.54,Buena,Buena,Buena,Buena,Buena
16.68,6.0200000000000005,29.54952,18.15,89.96,0.0,21.42,1.156,150.38000000000002,Buena,Buena,Buena,Buena,Buena
17.979999999999997,7.040000000000001,26.84352,15.3,90.02000000000001,0.0,21.42,1.3,177.88,Buena,Buena,Buena,Buena,Buena
18.94,7.840000000000001,31.24528,15.0,91.22,0.0,21.16,1.3400000000000003,199.4,Buena,Buena,Buena,Buena,Buena
19.48,8.059999999999999,26.13996,12.65,90.24,0.0,21.22,1.5000000000000002,199.7,Buena,Buena,Buena,Buena,Buena
22.62,10.34,22.3696,2.95,91.22,0.94,21.160000000000004,1.72,216.84,Buena,Buena,Buena,Buena,Buena
23.380000000000003,11.96,25.1658,0.62,90.56,2.0,21.04,1.5399999999999998,230.62,Buena,Buena,Buena,Buena,Buena
23.42,11.32,31.119,8.370000000000001,90.12,0.86,21.28,1.42,244.72,Buena,Buena,Buena,Buena,Buena
21.380000000000003,11.16,32.8328,11.25,85.78,0.08,22.42,1.36,217.94,Buena,Buena,Buena,Buena,Buena
18.880000000000003,10.54,23.2716,34.7,76.72,0.0,24.18,1.624,269.06,Buena,Buena,Buena,Buena,Buena
21.3,11.580000000000002,21.648,72.9,61.34,0.0,26.96,1.496,293.52,Buena,Buena,Buena,Mala,Mala
21.58,9.46,20.58364,84.4,53.38,0.0,28.340000000000003,1.38,266.94,Buena,Buena,Buena,Mala,Mala
14.6,4.82,11.563639999999998,44.2,60.46,0.0,27.12,1.5559999999999998,294.68,Buena,Buena,Buena,Buena,Buena
12.220000000000002,4.0200000000000005,7.107760000000001,43.8,57.120000000000005,0.0,27.64,1.4,193.14,Buena,Buena,Buena,Buena,Buena
12.34,3.78,6.44028,43.95,56.06,0.0,27.78,1.72,229.6,Buena,Buena,Buena,Buena,Buena
13.36,3.84,12.357399999999998,41.2,57.16,0.0,27.58,1.5000000000000002,163.8,Buena,Buena,Buena,Buena,Buena
13.420000000000002,4.38,14.48612,38.85,61.09999999999999,0.0,26.74,1.4600000000000002,244.14,Buena,Buena,Buena,Buena,Buena
15.62,5.12,25.1658,25.1,72.76,0.0,24.62,1.52,244.2,Buena,Buena,Buena,Buena,Buena
17.66,5.92,34.095600000000005,15.55,78.58,0.0,23.64,1.84,248.56,Buena,Buena,Buena,Buena,Buena
18.68,6.62,43.6568,8.1,78.67999999999999,0.0,23.380000000000003,2.02,237.36,Buena,Buena,Buena,Buena,Buena
18.7,7.5,34.456399999999995,11.95,80.22,0.0,22.98,1.96,242.82,Buena,Buena,Buena,Buena,Buena
15.26,5.840000000000001,30.4876,10.5,83.66,0.06,22.62,1.8200000000000005,249.24,Buena,Buena,Buena,Buena,Buena
11.78,5.34,32.6524,7.35,87.64,0.08,21.940000000000005,1.9,279.22,Buena,Buena,Buena,Buena,Buena
10.46,4.58,28.5032,10.0,86.86000000000001,0.0,21.92,1.88,292.98,Buena,Buena,Buena,Buena,Buena
10.64,4.499999999999999,21.5578,7.95,87.17999999999999,0.0,21.82,1.8,288.12,Buena,Buena,Buena,Buena,Buena
12.98,5.1,18.3106,8.149999999999999,87.69999999999997,0.0,21.66,1.72,287.58000000000004,Buena,Buena,Buena,Buena,Buena
19.12,8.38,21.2872,5.519999999999998,92.06,0.0,21.3,1.7,251.62,Buena,Buena,Buena,Buena,Buena
18.44,8.540000000000001,18.04,7.5699999999999985,88.74000000000001,0.0,21.54,1.6800000000000002,245.58,Buena,Buena,Buena,Buena,Buena
18.1,8.06,4.51,8.180000000000001,86.38,0.0,21.620000000000005,1.9,235.42,Buena,Buena,Buena,Buena,Buena
24.94,10.64,17.3184,4.94,90.14,0.0,21.42,1.56,244.94,Buena,Buena,Buena,Buena,Buena
31.4,16.380000000000003,16.3262,13.770000000000003,88.74,0.0,21.56,1.56,245.22,Regular,Buena,Buena,Buena,Regular
23.98,10.02,22.7304,5.66,82.44000000000001,0.0,22.34,1.7,251.62000000000003,Buena,Buena,Buena,Buena,Buena
33.58,14.7,26.158,7.65,76.92,0.0,23.440000000000005,1.46,260.08000000000004,Regular,Buena,Buena,Buena,Regular
28.54,12.98,16.9576,34.349999999999994,63.08,0.0,26.24,1.66,253.0,Regular,Buena,Buena,Buena,Regular
28.640000000000004,13.36,13.7104,65.45,55.0,0.0,27.860000000000003,1.44,271.88,Regular,Buena,Buena,Regular,Regular
22.22,10.1,19.24868,73.4,50.8,0.0,28.879999999999995,1.4600000000000002,265.52,Buena,Buena,Buena,Mala,Mala
16.939999999999998,6.9,13.74648,44.0,52.58,0.0,28.8,1.56,242.44,Buena,Buena,Buena,Buena,Buena
15.52,6.18,6.7289200000000005,40.75,50.28,0.0,29.44,1.48,182.2,Buena,Buena,Buena,Buena,Buena
15.98,7.339999999999999,6.0434,40.2,50.4,0.0,29.54,1.56,194.68,Buena,Buena,Buena,Buena,Buena
15.8,6.92,7.19796,38.6,51.620000000000005,0.0,29.2,1.2,202.24,Buena,Buena,Buena,Buena,Buena
18.14,9.76,8.3886,43.75,56.86,0.0,28.040000000000003,1.2399999999999998,197.22000000000003,Buena,Buena,Buena,Buena,Buena
19.880000000000003,9.3,15.0634,34.25,68.36000000000001,0.0,25.9,1.36,199.76,Buena,Buena,Buena,Buena,Buena
19.28,8.4,25.4364,23.8,76.26,0.0,24.62,1.28,205.86,Buena,Buena,Buena,Buena,Buena
20.660000000000004,8.780000000000001,29.4954,17.05,79.80000000000001,0.0,24.02,1.4,215.58,Buena,Buena,Buena,Buena,Buena
19.9,8.2,20.3852,18.75,81.78,0.0,23.5,1.1800000000000002,230.44,Buena,Buena,Buena,Buena,Buena
20.96,10.0,23.452,15.7,83.32000000000001,0.0,23.12,1.3199999999999998,232.8,Buena,Buena,Buena,Buena,Buena
21.86,10.16,21.7382,14.65,83.54,0.0,23.04,1.456,236.56,Buena,Buena,Buena,Buena,Buena
24.18,11.06,16.506600000000002,16.45,84.28,0.0,22.92,1.516,248.22,Buena,Buena,Buena,Buena,Buena
27.7,14.6,25.634840000000004,13.4,86.25999999999999,0.0,22.4,1.304,176.07999999999998,Regular,Buena,Buena,Buena,Regular
21.200000000000003,10.06,8.67724,14.7,86.38,0.12,22.160000000000004,1.4600000000000002,204.14,Buena,Buena,Buena,Buena,Buena
20.64,8.84,10.2828,9.95,87.62,3.86,21.520000000000003,1.5599999999999998,204.94,Buena,Buena,Buena,Buena,Buena
12.38,5.179999999999999,13.85472,19.9,91.86,1.42,20.520000000000003,1.2,225.78000000000003,Buena,Buena,Buena,Buena,Buena
12.18,4.56,24.6246,9.65,91.22,0.0,20.58,1.44,194.40000000000003,Buena,Buena,Buena,Buena,Buena
15.279999999999998,5.840000000000001,28.2326,7.26,91.02,0.0,20.66,1.36,200.9,Buena,Buena,Buena,Buena,Buena
18.44,6.74,22.8206,4.95,89.21999999999998,0.0,21.04,1.5799999999999996,232.3,Buena,Buena,Buena,Buena,Buena
21.160000000000004,10.260000000000002,16.326199999999996,19.3,81.68,0.0,22.64,1.2399999999999998,250.42,Buena,Buena,Buena,Buena,Buena
19.4,8.72,19.51928,33.400000000000006,68.9,0.0,24.980000000000004,1.3199999999999998,260.17999999999995,Buena,Buena,Buena,Buena,Buena
18.04,7.900000000000001,11.726,53.5,58.760000000000005,0.0,26.94,1.54,244.16000000000005,Buena,Buena,Buena,Buena,Buena
17.979999999999997,8.16,12.55584,61.6,54.11999999999999,0.0,27.9,1.616,232.52,Buena,Buena,Buena,Regular,Regular
16.700000000000003,7.52,9.128240000000002,43.05,56.46,0.0,27.72,1.52,232.06,Buena,Buena,Buena,Buena,Buena
15.86,6.980000000000001,6.69284,34.75,57.24,0.0,27.64,1.4600000000000002,210.5,Buena,Buena,Buena,Buena,Buena
15.26,7.38,5.412,38.5,55.74,0.0,28.1,1.7280000000000002,201.76,Buena,Buena,Buena,Buena,Buena
14.26,7.26,7.97368,40.05,57.0,0.0,28.04,1.7560000000000002,263.28000000000003,Buena,Buena,Buena,Buena,Buena
14.38,7.019999999999999,8.24428,34.95,63.3,0.3,27.12,1.892,303.3,Buena,Buena,Buena,Buena,Buena
15.82,7.26,16.5968,25.200000000000003,72.17999999999999,2.16,25.46,2.06,284.22,Buena,Buena,Buena,Buena,Buena
16.060000000000002,7.8,34.997600000000006,11.75,76.55999999999999,0.0,24.42,2.004,261.16,Buena,Buena,Buena,Buena,Buena
19.94,10.02,36.2604,7.7,81.86,0.22,23.7,1.916,254.62000000000003,Buena,Buena,Buena,Buena,Buena
17.3,8.360000000000001,32.2916,12.45,84.14,0.0,23.04,2.036,251.06000000000003,Buena,Buena,Buena,Buena,Buena
18.0,7.780000000000001,22.0088,11.68,83.44000000000001,0.0,22.74,2.196,264.46,Buena,Buena,Buena,Buena,Buena
18.5,7.56,22.099,6.62,82.74,0.0,22.56,2.024,272.56000000000006,Buena,Buena,Buena,Buena,Buena
18.96,8.2,18.942,0.7500000000000002,85.04,0.0,22.16,2.08,310.36,Buena,Buena,Buena,Buena,Buena
19.160000000000004,8.8,24.2638,7.500000000000001,85.85999999999999,0.0,22.22,2.18,241.46,Buena,Buena,Buena,Buena,Buena
18.48,8.1,15.785,7.47,86.62,0.12,21.9,2.06,207.08,Buena,Buena,Buena,Buena,Buena
19.74,8.639999999999999,16.9576,6.76,90.64,0.0,21.380000000000003,1.828,264.2,Buena,Buena,Buena,Buena,Buena
19.7,8.540000000000001,13.981,7.8,88.97999999999999,0.0,21.46,2.0,245.6,Buena,Buena,Buena,Buena,Buena
21.18,9.38,17.9498,9.89,90.14,0.0,21.36,1.892,251.02000000000004,Buena,Buena,Buena,Buena,Buena
21.76,9.28,14.432000000000002,9.83,91.58,0.0,21.02,2.108,246.32,Buena,Buena,Buena,Buena,Buena
21.26,8.96,5.1414,6.65,88.85999999999999,0.0,21.14,2.276,192.56,Buena,Buena,Buena,Buena,Buena
24.82,11.14,4.3296,9.86,85.92,0.0,21.880000000000003,1.9,253.2,Buena,Buena,Buena,Buena,Buena
27.440000000000005,14.080000000000002,11.9064,11.65,76.22,0.0,24.18,1.8,270.92,Regular,Buena,Buena,Buena,Regular
22.24,11.94,10.914199999999996,35.5,66.16,0.0,25.98,1.7599999999999998,299.62,Buena,Buena,Buena,Buena,Buena
22.06,11.28,8.965879999999999,57.1,58.02,0.0,27.6,2.0360000000000005,304.36,Buena,Buena,Buena,Regular,Regular
18.92,9.080000000000002,8.73136,54.65,60.71999999999999,0.0,27.3,1.7,255.86,Buena,Buena,Buena,Regular,Regular
18.6,8.580000000000002,7.97368,50.8,61.82000000000001,0.0,27.1,1.892,268.08000000000004,Buena,Buena,Buena,Buena,Buena
17.419999999999998,8.639999999999999,11.130680000000002,49.05,60.1,0.0,27.58,1.96,278.42,Buena,Buena,Buena,Buena,Buena
17.1,8.86,14.66652,42.4,65.32000000000001,0.0,26.360000000000003,1.72,278.42,Buena,Buena,Buena,Buena,Buena
18.72,9.76,14.81084,39.7,69.85999999999999,0.0,25.52,1.7759999999999998,264.7,Buena,Buena,Buena,Buena,Buena
21.6,9.56,17.19212,42.400000000000006,70.89999999999999,0.0,25.48,1.7600000000000002,173.34,Buena,Buena,Buena,Buena,Buena
19.74,9.14,17.138,38.85,72.62,0.0,25.1,1.652,230.88,Buena,Buena,Buena,Buena,Buena
16.380000000000003,8.28,31.8406,26.3,78.29999999999998,0.3399999999999999,23.96,1.6919999999999995,232.82,Buena,Buena,Buena,Buena,Buena
15.46,6.06,48.5276,11.6,84.00000000000001,1.42,21.98,1.4800000000000002,207.66000000000005,Buena,Buena,Buena,Buena,Buena
17.380000000000003,7.220000000000001,54.4808,9.35,87.64,0.6599999999999999,21.360000000000003,1.42,202.36,Buena,Buena,Regular,Buena,Regular
18.24,8.180000000000001,44.4686,12.06,88.42,1.28,21.12,1.7040000000000002,283.64,Buena,Buena,Buena,Buena,Buena
17.439999999999998,7.62,36.7114,7.1000000000000005,89.51999999999998,0.1,20.84,1.608,295.98,Buena,Buena,Buena,Buena,Buena
16.979999999999997,7.6,36.1702,10.85,91.06000000000002,0.0,20.56,1.5400000000000005,304.67999999999995,Buena,Buena,Buena,Buena,Buena
16.52,7.68,34.9976,4.1,91.2,0.0,20.5,1.596,289.0,Buena,Buena,Buena,Buena,Buena
18.74,8.620000000000001,31.9308,9.18,90.92,0.0,20.380000000000003,1.552,298.28000000000003,Buena,Buena,Buena,Buena,Buena
20.24,10.58,32.7426,7.33,91.6,0.0,20.16,1.588,308.50000000000006,Buena,Buena,Buena,Buena,Buena
20.56,9.04,20.3852,4.51,90.9,0.0,20.08,1.5319999999999998,264.8,Buena,Buena,Buena,Buena,Buena
18.860000000000003,7.24,16.0556,3.41,90.4,0.0,19.92,1.66,256.80000000000007,Buena,Buena,Buena,Buena,Buena
19.82,7.88,11.0044,11.97124,92.16,0.0,19.52,1.392,304.98,Buena,Buena,Buena,Buena,Buena
22.94,8.84,17.589,24.25,91.14,0.0,19.58,1.38,274.26000000000005,Buena,Buena,Buena,Buena,Buena
23.200000000000003,8.34,14.1614,2.31,84.34,0.0,20.78,1.244,308.48,Buena,Buena,Buena,Buena,Buena
20.160000000000004,7.220000000000001,41.041,6.8500000000000005,70.16,0.0,23.72,1.2799999999999998,307.3,Buena,Buena,Buena,Buena,Buena
21.94,7.88,35.4486,24.05,63.42,0.0,25.4,1.38,302.96,Buena,Buena,Buena,Buena,Buena
21.380000000000003,6.94,10.1024,43.45,57.92,0.0,26.68,1.212,301.16,Buena,Buena,Buena,Buena,Buena
18.74,6.460000000000001,5.06924,62.95,49.48,0.0,28.660000000000004,1.228,272.93999999999994,Buena,Buena,Buena,Regular,Regular
17.720000000000002,5.8,8.983920000000001,71.7,43.9,0.0,30.1,1.416,184.42,Buena,Buena,Buena,Mala,Mala
18.12,6.0600000000000005,11.6358,61.0,52.98,0.0,29.22,1.296,227.54,Buena,Buena,Buena,Regular,Regular
16.520000000000003,5.82,9.25452,59.65,53.48,0.0,29.12,1.372,227.6,Buena,Buena,Buena,Regular,Regular
15.8,5.5600000000000005,13.06096,60.05,50.7,0.0,29.44,1.22,246.22,Buena,Buena,Buena,Regular,Regular
18.22,6.140000000000001,14.0712,59.0,54.34,0.0,28.72,1.28,276.02,Buena,Buena,Buena,Regular,Regular
20.96,6.859999999999999,26.609,49.3,64.2,0.0,26.52,1.512,303.22,Buena,Buena,Buena,Buena,Buena
20.8,7.2,40.8606,32.6,72.28,0.0,25.14,1.392,307.62,Buena,Buena,Buena,Buena,Buena
22.360000000000003,7.460000000000001,51.3238,21.6,76.36,0.0,24.660000000000004,1.7200000000000002,309.1,Buena,Buena,Buena,Buena,Buena
20.68,7.4,57.0966,11.05,76.34,0.0,24.08,1.972,306.42,Buena,Buena,Regular,Buena,Regular
21.68,7.6,38.0644,18.2,77.85999999999999,0.0,23.8,1.672,238.68,Buena,Buena,Buena,Buena,Buena
20.000000000000004,7.159999999999999,37.162400000000005,21.5,80.17999999999999,0.0,23.660000000000004,1.768,294.82,Buena,Buena,Buena,Buena,Buena
16.2,6.38,21.738200000000003,26.25,80.3,0.0,23.36,1.436,299.56000000000006,Buena,Buena,Buena,Buena,Buena
16.0,6.26,21.95468,19.9,80.44,0.0,23.0,1.564,290.14,Buena,Buena,Buena,Buena,Buena
18.96,7.88,12.3574,15.55,82.97999999999999,0.0,22.8,1.3080000000000005,242.06000000000003,Buena,Buena,Buena,Buena,Buena
21.4,8.96,11.0044,7.7,83.03999999999999,0.0,22.32,1.12,259.74,Buena,Buena,Buena,Buena,Buena
23.48,9.44,14.6124,12.070000000000002,83.42,0.0,22.040000000000003,1.2799999999999998,182.14,Buena,Buena,Buena,Buena,Buena
23.84,8.78,12.0868,3.75,82.11999999999999,0.0,21.92,1.856,231.56,Buena,Buena,Buena,Buena,Buena
25.92,9.54,16.867400000000004,1.54,82.46000000000001,0.0,21.84,1.332,224.04,Buena,Buena,Buena,Buena,Buena
26.46,10.3,19.2126,2.35,83.39999999999999,0.0,21.36,1.4,232.78000000000003,Buena,Buena,Buena,Buena,Buena
32.22,10.9,19.9342,1.82,76.0,0.0,22.68,1.4200000000000002,254.66000000000005,Buena,Buena,Buena,Buena,Buena
33.559999999999995,11.3,40.0488,11.05,64.8,0.0,25.28,1.52,262.08000000000004,Buena,Buena,Buena,Buena,Buena
34.94,11.34,40.6802,36.0,59.02,0.0,27.020000000000003,1.668,256.26,Buena,Buena,Buena,Buena,Buena
24.68,8.02,10.1024,52.45,60.88,0.0,26.9,1.62,254.04,Buena,Buena,Buena,Buena,Buena
18.76,6.68,10.5534,49.15,64.82000000000001,0.0,26.3,1.856,275.9,Buena,Buena,Buena,Buena,Buena
18.160000000000004,6.76,11.545599999999997,46.7,66.97999999999999,0.0,25.78,1.6760000000000002,262.26,Buena,Buena,Buena,Buena,Buena
20.06,8.440000000000001,23.903,50.900000000000006,62.02,0.0,26.5,1.7120000000000002,238.48,Buena,Buena,Buena,Buena,Buena
19.82,8.599999999999998,15.29792,68.85,53.260000000000005,0.0,28.74,1.7399999999999998,240.78000000000003,Buena,Buena,Buena,Regular,Regular
19.54,7.359999999999999,12.23112,62.45,51.58,0.0,29.18,1.8,169.6,Buena,Buena,Buena,Regular,Regular
19.5,8.24,9.723560000000004,59.0,52.5,0.0,28.98,1.6200000000000003,224.64,Buena,Buena,Buena,Regular,Regular
22.9,9.86,14.1614,51.900000000000006,56.64,0.0,27.92,1.5,225.74,Buena,Buena,Buena,Buena,Buena
23.74,10.82,25.9776,36.7,67.0,0.0,25.72,1.48,206.76,Buena,Buena,Buena,Buena,Buena
23.8,10.66,47.806,24.3,70.56,0.0,25.1,1.52,207.22,Buena,Buena,Buena,Buena,Buena
27.5,11.78,65.1244,14.3,73.88,0.0,24.5,1.6,206.52,Buena,Buena,Regular,Buena,Regular
27.68,11.82,55.2024,13.8,76.4,0.0,24.059999999999995,1.56,143.6,Buena,Buena,Regular,Buena,Regular
23.76,10.24,44.3784,23.35,73.54,0.0,24.24,1.9,233.3,Buena,Buena,Buena,Buena,Buena
19.54,9.6,36.3506,23.6,75.38,0.0,23.82,2.26,232.86,Buena,Buena,Buena,Buena,Buena
25.8,11.64,37.5232,5.6,79.52000000000001,0.0,23.0,2.3,229.2,Buena,Buena,Buena,Buena,Buena
30.360000000000003,13.4,39.8684,6.48,80.8,0.0,22.48,2.16,230.32,Regular,Buena,Buena,Buena,Regular
25.58,12.1,38.0644,5.22,82.97999999999999,0.0,22.06000000000001,2.16,226.58,Regular,Buena,Buena,Buena,Regular
25.44,12.320000000000002,24.1736,8.09,81.53999999999999,0.0,21.74,2.0,232.56,Regular,Buena,Buena,Buena,Regular
30.880000000000003,15.04,25.0756,6.8100000000000005,81.32,0.0,21.88,1.96,232.58,Regular,Buena,Buena,Buena,Regular
26.0,12.48,14.6124,4.65,83.24000000000001,0.0,21.58,1.92,245.44,Regular,Buena,Buena,Buena,Regular
30.360000000000003,14.2,19.4832,1.4,84.6,0.0,21.4,2.04,241.84,Regular,Buena,Buena,Buena,Regular
38.96,15.5,27.3306,4.120000000000001,78.82000000000001,0.0,22.42,1.78,234.72,Regular,Buena,Buena,Buena,Regular
43.3,17.48,35.9898,6.85,70.56000000000002,0.0,24.48,1.82,235.94,Regular,Buena,Buena,Buena,Regular
36.46,15.16,35.629,24.9,68.66,0.0,25.16,1.92,234.68,Regular,Buena,Buena,Buena,Regular
28.6,12.34,22.0088,45.45,61.88000000000001,0.0,26.660000000000004,1.8,234.18,Regular,Buena,Buena,Buena,Regular
23.880000000000003,7.739999999999999,12.68212,59.4,55.89999999999999,0.0,27.86,2.14,225.94,Buena,Buena,Buena,Regular,Regular
22.08,6.58,16.01952,49.5,58.2,0.0,27.499999999999996,1.6,248.08,Buena,Buena,Buena,Buena,Buena
21.660000000000004,6.780000000000001,18.491,44.9,59.53999999999999,0.0,27.2,1.42,262.64,Buena,Buena,Buena,Buena,Buena
