Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,ICA_PM10,ICA_PM2.5,ICA_NO2,Calidad_Aire
26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.75925925925926,25.833333333333336,22.264150943396228,Excelente
50.9,79.9,22.5,52.0,38.2,9.0,2.65,48.148148148148145,72.87124463519314,36.03773584905661,Buena
34.7,88.9,8.9,16.1,33.3,8.5,1.19,14.907407407407408,37.083333333333336,31.41509433962264,Excelente
33.5,56.1,0.1,8.8,31.2,5.7,1.41,8.148148148148149,0.41666666666666674,29.433962264150942,Excelente
26.0,54.9,16.6,22.4,21.3,7.0,1.02,20.74074074074074,60.46351931330473,20.09433962264151,Buena
28.2,68.1,7.2,9.1,20.8,4.7,1.07,8.425925925925926,30.000000000000004,19.62264150943396,Excelente
23.4,42.5,1.9,6.4,20.6,4.3,1.19,5.9259259259259265,7.916666666666667,19.433962264150946,Excelente
25.6,52.6,1.9,3.6,13.5,6.2,1.07,3.3333333333333335,7.916666666666667,12.735849056603774,Excelente
22.5,41.5,0.3,7.1,17.3,3.2,1.01,6.5740740740740735,1.25,16.32075471698113,Excelente
33.5,75.7,2.3,18.1,29.4,10.1,1.45,16.75925925925926,9.583333333333334,27.735849056603772,Excelente
47.2,78.4,17.9,46.0,42.9,21.1,2.36,42.592592592592595,63.197424892703864,40.471698113207545,Buena
35.8,60.1,2.9,13.9,22.2,14.5,1.59,12.87037037037037,12.083333333333334,20.943396226415093,Excelente
29.5,72.7,9.3,25.0,21.2,9.7,1.59,23.14814814814815,38.75000000000001,20.0,Excelente
31.7,47.3,1.2,6.9,11.5,5.5,1.18,6.388888888888889,5.0,10.849056603773585,Excelente
21.5,73.3,1.8,8.5,18.6,8.3,0.94,7.87037037037037,7.500000000000001,17.547169811320757,Excelente
40.0,66.1,21.7,41.3,28.1,2.7,1.66,38.24074074074074,71.18884120171674,26.509433962264154,Buena
39.1,82.4,24.3,49.8,28.2,11.5,2.03,46.11111111111111,76.65665236051503,26.60377358490566,Buena
27.2,43.8,18.4,23.1,21.5,2.6,1.03,21.38888888888889,64.2489270386266,20.28301886792453,Buena
39.6,96.2,47.1,65.4,35.8,17.1,2.03,56.14747474747475,129.56281407035178,33.77358490566038,Regular
40.2,91.9,22.3,34.2,43.7,17.4,2.07,31.666666666666668,72.45064377682404,41.22641509433963,Buena
26.4,77.1,20.6,24.8,24.1,12.4,1.46,22.962962962962965,68.8755364806867,22.735849056603776,Buena
47.4,93.1,72.7,96.6,34.3,14.9,2.54,71.58989898989898,159.8809272918862,32.35849056603773,Mala
29.7,74.4,0.6,6.0,22.4,3.5,0.74,5.555555555555555,2.5,21.132075471698112,Excelente
25.2,63.2,8.9,19.6,41.7,9.9,2.14,18.14814814814815,37.083333333333336,39.339622641509436,Excelente
25.0,75.7,4.7,9.3,21.2,5.2,1.15,8.611111111111112,19.583333333333336,20.0,Excelente
30.8,67.6,6.0,15.4,29.2,6.0,1.42,14.25925925925926,25.0,27.547169811320753,Excelente
30.2,56.8,0.2,4.7,24.6,10.2,1.49,4.351851851851852,0.8333333333333335,23.207547169811324,Excelente
21.5,74.6,0.3,8.1,15.9,6.3,1.02,7.5,1.25,15.0,Excelente
33.1,84.4,3.7,9.5,17.2,8.9,1.61,8.796296296296296,15.416666666666668,16.22641509433962,Excelente
24.1,47.5,22.8,26.0,26.5,4.1,0.91,24.074074074074073,73.50214592274679,25.0,Buena
35.4,84.6,34.1,42.9,23.9,9.4,1.63,39.72222222222222,97.26609442060087,22.547169811320753,Buena
25.8,76.6,8.6,16.5,22.4,6.2,0.99,15.277777777777779,35.833333333333336,21.132075471698112,Excelente
24.7,51.4,18.6,23.5,17.1,5.5,1.01,21.75925925925926,64.66952789699572,16.132075471698116,Buena
23.1,100.8,7.4,30.0,28.5,16.3,1.8,27.77777777777778,30.833333333333336,26.88679245283019,Excelente
54.6,90.7,48.9,62.9,30.1,11.5,2.74,54.91010101010101,133.99497487437185,28.39622641509434,Regular
35.9,87.0,26.4,34.1,29.2,17.2,1.33,31.574074074074076,81.07296137339056,27.547169811320753,Buena
30.5,75.1,21.5,34.0,25.6,7.6,1.21,31.48148148148148,70.76824034334764,24.150943396226417,Buena
32.0,48.8,0.7,15.8,16.9,8.6,1.65,14.62962962962963,2.9166666666666665,15.943396226415093,Excelente
28.3,52.1,5.1,9.8,19.3,2.7,0.9,9.074074074074074,21.25,18.20754716981132,Excelente
31.2,75.9,57.6,80.4,38.9,28.6,2.15,63.571717171717175,152.08429926238145,36.698113207547166,Mala
27.5,55.1,3.8,14.9,20.3,5.2,1.38,13.796296296296296,15.833333333333334,19.150943396226417,Excelente
42.7,63.3,82.1,103.4,45.4,29.3,2.26,74.95555555555556,164.73445732349842,42.83018867924528,Mala
30.2,77.2,34.4,44.0,33.6,12.7,1.34,40.74074074074074,97.8969957081545,31.69811320754717,Buena
36.0,70.7,69.5,78.1,29.1,16.2,2.28,62.43333333333333,158.2286617492097,27.452830188679247,Mala
36.5,103.6,19.1,50.4,49.3,7.4,2.15,46.666666666666664,65.72103004291846,46.50943396226415,Buena
26.3,54.7,2.0,8.2,27.9,3.4,1.05,7.592592592592592,8.333333333333334,26.32075471698113,Excelente
53.1,70.2,60.3,81.9,32.2,16.0,2.28,64.31414141414142,153.47839831401475,30.377358490566042,Mala
26.5,52.8,1.2,10.0,26.5,3.4,0.91,9.25925925925926,5.0,25.0,Excelente
20.3,66.8,18.9,21.1,25.5,5.0,0.96,19.537037037037038,65.30042918454936,24.056603773584907,Buena
30.0,66.1,17.3,25.3,30.5,6.0,1.55,23.425925925925927,61.93562231759657,28.77358490566038,Buena
32.0,79.0,117.8,127.8,39.4,28.4,2.75,87.03232323232324,183.16754478398315,37.16981132075472,Mala
26.2,41.0,0.3,6.4,23.4,7.3,1.05,5.9259259259259265,1.25,22.075471698113205,Excelente
24.6,46.5,5.9,13.0,14.2,6.7,0.96,12.037037037037036,24.583333333333336,13.39622641509434,Excelente
24.3,72.9,1.9,10.4,22.7,2.1,0.89,9.62962962962963,7.916666666666667,21.41509433962264,Excelente
22.7,70.9,15.8,19.6,17.4,5.6,0.99,18.14814814814815,58.78111587982833,16.41509433962264,Buena
23.8,57.9,21.9,27.3,21.9,4.3,1.02,25.27777777777778,71.60944206008584,20.660377358490564,Buena
24.3,69.1,60.1,76.5,21.4,9.2,1.44,61.641414141414145,153.37513171759747,20.18867924528302,Mala
32.7,94.8,7.8,15.2,34.1,9.8,1.63,14.074074074074073,32.5,32.16981132075472,Excelente
29.0,51.7,8.4,13.0,16.5,5.0,1.01,12.037037037037036,35.00000000000001,15.566037735849056,Excelente
27.7,69.1,13.6,19.1,21.6,4.6,1.07,17.685185185185187,54.15450643776824,20.37735849056604,Buena
24.6,64.6,17.1,20.3,20.5,6.7,0.9,18.796296296296298,61.51502145922747,19.339622641509433,Buena
21.9,77.4,21.1,27.8,21.1,4.5,1.03,25.74074074074074,69.92703862660944,19.905660377358494,Buena
23.7,75.4,8.4,15.0,24.2,2.6,1.01,13.88888888888889,35.00000000000001,22.830188679245282,Excelente
26.7,41.8,1.5,6.5,25.5,2.5,1.07,6.018518518518518,6.25,24.056603773584907,Excelente
32.8,81.0,13.6,22.2,35.2,7.3,1.31,20.555555555555554,54.15450643776824,33.20754716981132,Buena
28.9,109.5,3.6,21.7,62.1,13.5,2.35,20.09259259259259,15.000000000000002,59.62826086956522,Buena
29.7,80.8,7.3,14.8,30.4,7.2,1.73,13.703703703703704,30.416666666666668,28.67924528301887,Excelente
20.0,79.1,1.4,3.5,22.5,4.8,0.89,3.240740740740741,5.833333333333333,21.22641509433962,Excelente
32.9,66.9,5.2,8.6,30.6,14.0,1.47,7.962962962962963,21.666666666666668,28.867924528301888,Excelente
21.8,69.0,0.7,7.9,10.2,6.3,0.95,7.314814814814815,2.9166666666666665,9.622641509433961,Excelente
20.5,58.3,1.8,6.7,14.6,4.8,0.78,6.203703703703704,7.500000000000001,13.773584905660377,Excelente
25.4,59.1,16.0,16.6,15.2,6.8,1.04,15.370370370370372,59.201716738197426,14.339622641509434,Buena
22.2,74.0,90.0,99.8,29.1,10.7,1.94,73.17373737373737,168.81348788198102,27.452830188679247,Mala
40.6,95.1,37.4,46.7,42.9,21.3,2.16,43.24074074074074,105.67839195979899,40.471698113207545,Regular
33.2,60.0,54.5,65.5,20.2,7.9,1.42,56.196969696969695,147.78391959798995,19.056603773584904,Regular
28.5,69.0,16.3,25.3,23.0,7.7,1.71,23.425925925925927,59.832618025751074,21.69811320754717,Buena
30.3,86.7,6.2,30.2,36.5,17.8,2.31,27.962962962962962,25.833333333333336,34.43396226415094,Excelente
34.9,96.2,48.5,66.5,29.0,15.2,2.4,56.69191919191919,133.01005025125627,27.358490566037737,Regular
28.0,76.6,24.8,35.9,28.1,13.4,1.53,33.24074074074074,77.70815450643778,26.509433962264154,Buena
27.0,92.6,9.9,20.1,24.3,11.1,1.19,18.611111111111114,41.25000000000001,22.924528301886795,Excelente
24.1,65.6,0.2,7.1,24.7,6.1,1.1,6.5740740740740735,0.8333333333333335,23.30188679245283,Excelente
34.0,63.3,3.0,23.6,28.6,14.2,2.07,21.851851851851855,12.5,26.9811320754717,Excelente
25.7,69.3,64.5,78.8,26.5,10.3,1.87,62.779797979797976,155.64699683877765,25.0,Mala
23.5,62.5,1.8,7.3,25.2,3.4,1.16,6.7592592592592595,7.500000000000001,23.77358490566038,Excelente
22.1,50.4,4.0,11.5,14.3,9.7,0.95,10.648148148148149,16.666666666666668,13.49056603773585,Excelente
29.6,44.2,24.7,27.3,27.5,7.7,1.01,25.27777777777778,77.49785407725322,25.943396226415096,Buena
38.8,90.1,63.2,69.5,44.7,23.5,2.35,58.176767676767675,154.97576396206534,42.16981132075472,Mala
29.8,62.8,22.2,32.8,36.9,1.1,1.55,30.370370370370367,72.24034334763948,34.81132075471698,Buena
26.6,54.5,3.9,10.3,24.2,5.5,1.09,9.537037037037038,16.25,22.830188679245282,Excelente
35.5,84.7,9.4,20.0,25.3,14.9,1.55,18.51851851851852,39.16666666666667,23.867924528301888,Excelente
37.1,72.4,60.3,68.4,35.5,14.0,2.17,57.63232323232324,153.47839831401475,33.49056603773585,Mala
35.4,65.0,22.6,46.2,37.5,23.0,2.01,42.77777777777778,73.08154506437769,35.37735849056604,Buena
42.2,66.0,33.3,51.4,48.0,12.8,2.54,47.59259259259259,95.58369098712447,45.283018867924525,Buena
24.7,79.4,5.9,9.0,19.3,0.7,0.91,8.333333333333334,24.583333333333336,18.20754716981132,Excelente
28.7,63.6,4.2,10.2,20.8,3.2,0.92,9.444444444444445,17.500000000000004,19.62264150943396,Excelente
20.8,68.0,7.4,11.4,10.6,7.4,0.95,10.555555555555555,30.833333333333336,10.0,Excelente
21.7,45.4,19.9,25.3,22.8,3.9,0.78,23.425925925925927,67.40343347639485,21.50943396226415,Buena
34.4,85.0,31.7,53.6,50.5,35.4,2.5,49.62962962962963,92.21888412017168,47.64150943396226,Buena
19.4,70.6,8.2,14.2,21.1,0.4,0.99,13.148148148148147,34.166666666666664,19.905660377358494,Excelente
26.0,68.3,7.8,13.9,11.7,2.7,0.99,12.87037037037037,32.5,11.037735849056602,Excelente
50.3,97.4,17.5,38.7,46.5,32.9,2.49,35.833333333333336,62.35622317596567,43.867924528301884,Buena
20.5,80.0,1.0,3.2,23.6,2.8,0.91,2.9629629629629632,4.166666666666667,22.264150943396228,Excelente
36.7,75.1,19.7,40.7,38.1,26.6,2.67,37.68518518518519,66.98283261802575,35.943396226415096,Buena
24.3,44.2,9.5,12.5,18.8,-0.2,0.83,11.574074074074074,39.583333333333336,17.735849056603776,Excelente
34.0,73.4,3.5,18.7,29.6,8.2,1.38,17.314814814814813,14.583333333333334,27.924528301886795,Excelente
37.0,93.9,17.0,34.1,33.3,11.4,1.86,31.574074074074076,61.30472103004292,31.41509433962264,Buena
29.2,60.6,1.7,16.0,32.7,13.3,1.91,14.814814814814815,7.083333333333334,30.849056603773587,Excelente
23.1,43.1,4.1,7.9,22.7,8.0,1.03,7.314814814814815,17.083333333333332,21.41509433962264,Excelente
19.6,55.5,0.1,3.9,18.9,5.3,1.1,3.611111111111111,0.41666666666666674,17.830188679245282,Excelente
26.3,66.7,1.3,5.7,16.4,5.9,0.97,5.277777777777778,5.416666666666667,15.471698113207546,Excelente
24.0,56.9,2.9,6.9,13.0,8.2,1.14,6.388888888888889,12.083333333333334,12.264150943396226,Excelente
24.3,48.2,16.8,25.9,19.4,3.9,0.97,23.98148148148148,60.88412017167382,18.30188679245283,Buena
25.3,77.0,4.6,11.2,20.1,6.4,1.03,10.37037037037037,19.166666666666668,18.962264150943398,Excelente
27.8,78.1,1.1,19.8,26.7,10.7,1.28,18.333333333333336,4.583333333333334,25.18867924528302,Excelente
44.0,80.4,18.0,29.5,27.9,8.5,2.12,27.314814814814817,63.407725321888414,26.32075471698113,Buena
22.6,46.7,19.2,26.8,26.5,6.7,0.82,24.814814814814817,65.93133047210301,25.0,Buena
30.8,47.7,11.0,16.4,25.7,5.5,1.11,15.185185185185183,45.833333333333336,24.245283018867923,Excelente
22.5,68.9,3.9,8.4,12.8,4.8,1.08,7.777777777777779,16.25,12.075471698113208,Excelente
43.3,59.3,62.2,74.7,33.0,19.2,2.44,60.750505050505055,154.45943097997892,31.132075471698112,Mala
26.7,54.1,4.7,16.1,21.0,6.3,1.24,14.907407407407408,19.583333333333336,19.81132075471698,Excelente
27.3,67.7,2.4,9.2,24.6,7.6,1.13,8.518518518518517,10.0,23.207547169811324,Excelente
26.3,47.2,3.0,5.5,24.7,0.7,1.08,5.092592592592593,12.5,23.30188679245283,Excelente
38.1,61.3,8.5,27.1,21.9,13.0,1.61,25.092592592592595,35.41666666666667,20.660377358490564,Excelente
44.8,113.0,30.2,52.0,41.5,23.3,2.53,48.148148148148145,89.06437768240343,39.15094339622642,Buena
26.6,55.2,9.7,11.1,23.5,15.7,1.87,10.277777777777777,40.416666666666664,22.169811320754718,Excelente
35.7,49.1,18.1,26.5,29.1,13.4,2.24,24.537037037037038,63.61802575107296,27.452830188679247,Buena
30.6,72.5,7.3,12.3,28.1,10.0,1.68,11.38888888888889,30.416666666666668,26.509433962264154,Excelente
33.4,86.5,169.2,194.7,48.7,4.6,2.36,120.64949494949494,219.53153153153153,45.943396226415096,Muy Mala
27.8,74.4,13.2,22.2,22.8,6.5,1.69,20.555555555555554,53.31330472103004,21.50943396226415,Buena
30.7,76.4,18.3,31.9,27.6,11.6,1.54,29.537037037037035,64.03862660944206,26.037735849056606,Buena
23.5,67.6,0.2,4.3,24.5,6.4,1.19,3.9814814814814814,0.8333333333333335,23.11320754716981,Excelente
39.0,87.2,32.8,43.8,29.9,9.0,1.03,40.55555555555555,94.53218884120172,28.20754716981132,Buena
33.5,43.8,46.5,61.9,22.9,5.2,1.71,54.415151515151514,128.0854271356784,21.60377358490566,Regular
40.6,85.2,31.6,44.8,30.5,19.0,2.66,41.48148148148148,92.00858369098714,28.77358490566038,Buena
21.8,53.6,1.9,13.1,20.8,9.0,1.43,12.12962962962963,7.916666666666667,19.62264150943396,Excelente
27.4,64.6,21.8,37.7,22.3,5.6,1.45,34.90740740740741,71.3991416309013,21.037735849056606,Buena
31.3,65.1,26.0,33.8,27.3,22.0,2.01,31.296296296296294,80.23175965665237,25.754716981132077,Buena
29.9,86.8,33.4,41.3,20.6,8.3,1.46,38.24074074074074,95.79399141630901,19.433962264150946,Buena
30.6,93.2,5.5,9.5,28.7,15.3,1.41,8.796296296296296,22.916666666666668,27.07547169811321,Excelente
36.6,68.4,28.3,42.4,44.2,6.6,2.11,39.25925925925926,85.06866952789701,41.69811320754717,Buena
28.2,50.1,8.9,16.9,17.6,0.8,1.05,15.648148148148147,37.083333333333336,16.60377358490566,Excelente
42.1,87.0,83.5,97.7,42.5,5.3,2.18,72.13434343434344,165.45732349841938,40.09433962264151,Mala
25.6,49.2,1.5,5.8,10.9,3.8,1.04,5.37037037037037,6.25,10.283018867924529,Excelente
35.9,98.2,11.4,18.9,54.1,32.5,2.71,17.5,47.50000000000001,51.106521739130436,Buena
31.5,71.1,20.4,35.1,39.2,10.9,2.11,32.5,68.45493562231759,36.9811320754717,Buena
41.1,71.6,6.9,30.1,37.9,8.3,1.8,27.87037037037037,28.750000000000004,35.75471698113208,Excelente
25.6,66.5,8.5,14.5,12.9,3.7,0.94,13.425925925925926,35.41666666666667,12.169811320754718,Excelente
24.9,47.8,3.3,7.8,17.1,6.7,1.05,7.222222222222222,13.75,16.132075471698116,Excelente
24.8,58.3,13.8,19.1,14.5,9.5,1.0,17.685185185185187,54.57510729613734,13.679245283018869,Buena
27.6,73.0,9.8,18.7,29.8,19.9,1.62,17.314814814814813,40.833333333333336,28.11320754716981,Excelente
32.4,80.4,36.4,52.2,36.8,21.1,1.76,48.333333333333336,103.21608040201005,34.71698113207547,Regular
34.4,72.7,26.3,39.6,29.3,14.9,1.51,36.66666666666667,80.86266094420601,27.641509433962266,Buena
27.8,49.2,9.9,14.9,23.8,7.4,1.04,13.796296296296296,41.25000000000001,22.452830188679247,Excelente
41.7,93.9,8.3,22.4,36.1,22.3,2.06,20.74074074074074,34.583333333333336,34.05660377358491,Excelente
30.2,61.0,21.4,31.3,18.7,7.4,1.48,28.98148148148148,70.55793991416309,17.641509433962263,Buena
27.1,51.4,33.1,36.6,12.1,8.4,1.03,33.88888888888889,95.16309012875537,11.415094339622641,Buena
40.3,89.3,193.1,212.6,39.0,18.2,2.32,129.5090909090909,243.2162162162162,36.79245283018868,Muy Mala
24.4,77.3,19.6,24.8,41.2,17.6,1.85,22.962962962962965,66.77253218884121,38.86792452830189,Buena
28.9,56.2,30.9,40.8,23.7,9.1,1.63,37.77777777777778,90.53648068669528,22.358490566037734,Buena
26.6,38.3,9.7,14.7,20.3,5.2,1.07,13.61111111111111,40.416666666666664,19.150943396226417,Excelente
24.4,48.1,14.8,19.8,24.5,4.3,0.87,18.333333333333336,56.67811158798283,23.11320754716981,Buena
27.4,44.7,12.7,22.1,22.0,8.7,1.18,20.462962962962965,52.261802575107296,20.754716981132077,Buena
32.8,90.8,3.6,15.0,33.4,25.2,1.6,13.88888888888889,15.000000000000002,31.50943396226415,Excelente
36.6,49.9,2.0,14.5,30.5,9.1,1.29,13.425925925925926,8.333333333333334,28.77358490566038,Excelente
35.7,73.1,2.8,7.9,26.9,14.5,1.77,7.314814814814815,11.666666666666666,25.377358490566035,Excelente
31.0,76.0,64.6,88.8,43.9,4.1,2.35,67.72929292929292,155.6986301369863,41.41509433962264,Mala
36.7,81.2,17.3,37.3,32.9,17.5,1.9,34.53703703703704,61.93562231759657,31.037735849056602,Buena
24.2,55.2,11.6,28.8,24.8,9.9,1.5,26.666666666666668,48.333333333333336,23.39622641509434,Excelente
29.6,53.4,2.6,9.9,22.2,4.6,1.09,9.166666666666668,10.833333333333334,20.943396226415093,Excelente
33.0,56.9,17.9,20.6,33.1,7.0,1.84,19.074074074074076,63.197424892703864,31.226415094339625,Buena
20.9,69.9,0.4,6.7,23.2,4.4,0.87,6.203703703703704,1.666666666666667,21.88679245283019,Excelente
25.7,42.0,10.0,17.4,22.7,7.2,1.16,16.11111111111111,41.66666666666667,21.41509433962264,Excelente
30.0,87.5,33.8,43.1,28.7,12.2,1.63,39.90740740740741,96.63519313304721,27.07547169811321,Buena
23.7,73.8,3.1,4.2,11.1,4.1,0.97,3.8888888888888893,12.916666666666668,10.471698113207546,Excelente
21.2,64.0,0.8,7.1,15.7,4.7,0.87,6.5740740740740735,3.333333333333334,14.81132075471698,Excelente
23.1,43.9,5.9,8.1,20.4,5.4,1.06,7.5,24.583333333333336,19.245283018867923,Excelente
21.7,53.2,10.9,15.2,25.4,6.7,1.02,14.074074074074073,45.41666666666667,23.962264150943394,Excelente
23.5,46.1,2.8,8.1,24.4,6.4,1.09,7.5,11.666666666666666,23.0188679245283,Excelente
39.2,73.7,23.5,44.1,43.7,15.4,2.49,40.833333333333336,74.97424892703863,41.22641509433963,Buena
37.3,59.7,12.2,26.6,37.7,24.1,2.25,24.62962962962963,51.21030042918455,35.56603773584906,Buena
32.9,110.4,20.8,40.4,32.0,25.8,2.5,37.407407407407405,69.2961373390558,30.18867924528302,Buena
32.9,63.2,13.1,24.0,23.1,4.1,1.32,22.22222222222222,53.103004291845494,21.79245283018868,Buena
32.5,55.7,5.6,10.7,26.0,12.7,1.54,9.907407407407407,23.333333333333332,24.528301886792452,Excelente
37.6,90.9,76.1,78.8,38.6,11.1,1.74,62.779797979797976,161.63645943097998,36.41509433962264,Mala
24.0,45.4,0.8,6.6,13.5,5.0,1.11,6.111111111111111,3.333333333333334,12.735849056603774,Excelente
33.1,69.0,6.8,15.0,36.9,15.0,1.55,13.88888888888889,28.333333333333336,34.81132075471698,Excelente
33.6,46.6,4.1,9.1,21.0,5.8,0.92,8.425925925925926,17.083333333333332,19.81132075471698,Excelente
23.9,56.6,43.9,53.1,16.5,7.1,1.13,49.16666666666667,121.68341708542714,15.566037735849056,Regular
32.0,71.7,7.6,19.2,22.9,10.4,1.28,17.77777777777778,31.666666666666668,21.60377358490566,Excelente
20.5,56.2,3.8,10.4,12.3,3.1,0.98,9.62962962962963,15.833333333333334,11.603773584905662,Excelente
26.8,60.5,1.3,9.1,16.4,4.6,0.94,8.425925925925926,5.416666666666667,15.471698113207546,Excelente
29.7,75.5,27.5,33.0,23.8,8.2,1.32,30.555555555555557,83.3862660944206,22.452830188679247,Buena
28.5,66.5,42.6,52.4,23.2,9.6,1.63,48.51851851851852,118.48241206030151,21.88679245283019,Regular
36.2,95.0,9.8,31.8,34.3,24.1,2.12,29.444444444444446,40.833333333333336,32.35849056603773,Excelente
20.9,50.7,0.7,7.2,11.5,3.2,0.82,6.666666666666667,2.9166666666666665,10.849056603773585,Excelente
26.4,58.4,10.6,15.2,26.4,6.8,1.0,14.074074074074073,44.16666666666667,24.90566037735849,Excelente
28.4,38.8,1.8,8.4,10.5,5.6,0.99,7.777777777777779,7.500000000000001,9.90566037735849,Excelente
24.1,67.6,2.9,8.9,10.8,4.4,0.96,8.24074074074074,12.083333333333334,10.18867924528302,Excelente
41.3,82.5,51.7,59.3,29.5,8.0,1.61,53.12828282828283,140.8894472361809,27.830188679245282,Regular
25.9,44.8,1.7,7.4,24.4,6.4,0.97,6.851851851851852,7.083333333333334,23.0188679245283,Excelente
26.7,56.9,5.8,10.7,17.3,5.7,0.83,9.907407407407407,24.166666666666668,16.32075471698113,Excelente
30.7,76.4,13.8,18.9,23.5,2.8,0.9,17.5,54.57510729613734,22.169811320754718,Buena
38.3,86.8,38.0,50.8,22.5,7.1,1.41,47.03703703703704,107.15577889447236,21.22641509433962,Regular
24.2,58.2,35.6,39.3,16.7,5.0,0.92,36.388888888888886,101.2462311557789,15.754716981132075,Regular
40.9,81.8,0.7,15.7,27.7,17.9,1.82,14.537037037037036,2.9166666666666665,26.132075471698112,Excelente
16.4,46.2,16.8,20.2,16.0,1.6,0.8,18.703703703703702,60.88412017167382,15.09433962264151,Buena
31.1,75.3,1.5,4.9,21.1,2.0,1.14,4.537037037037037,6.25,19.905660377358494,Excelente
27.8,94.0,44.7,59.3,29.8,12.5,1.46,53.12828282828283,123.6532663316583,28.11320754716981,Regular
26.5,59.9,92.7,98.0,25.4,-0.5,0.92,72.28282828282829,170.20758693361432,23.962264150943394,Mala
22.0,69.7,32.0,34.7,28.9,3.8,1.21,32.12962962962963,92.84978540772534,27.264150943396224,Buena
40.1,61.7,2.3,17.0,31.4,21.5,2.13,15.74074074074074,9.583333333333334,29.62264150943396,Excelente
24.1,70.9,5.0,9.7,17.4,2.2,0.97,8.981481481481481,20.833333333333336,16.41509433962264,Excelente
31.6,55.9,22.2,30.6,22.9,8.2,1.46,28.333333333333336,72.24034334763948,21.60377358490566,Buena
31.8,106.5,18.7,34.3,32.8,19.2,2.79,31.759259259259256,64.87982832618026,30.943396226415093,Buena
33.2,76.0,78.8,87.1,27.7,13.1,1.36,66.88787878787879,163.0305584826133,26.132075471698112,Mala
31.2,75.2,56.6,62.7,23.7,15.6,1.4,54.81111111111111,151.56796628029505,22.358490566037734,Mala
24.1,43.5,0.0,5.1,13.8,5.2,0.91,4.722222222222222,0.0,13.018867924528303,Excelente
27.1,101.5,8.8,6.7,44.8,28.1,2.34,6.203703703703704,36.66666666666667,42.264150943396224,Excelente
27.7,54.0,17.6,23.2,24.6,11.1,1.27,21.48148148148148,62.56652360515022,23.207547169811324,Buena
29.2,60.8,28.6,47.1,32.4,25.0,1.41,43.611111111111114,85.69957081545064,30.566037735849054,Buena
27.1,50.4,45.6,51.1,14.3,6.4,1.1,47.31481481481482,125.86934673366835,13.49056603773585,Regular
36.3,71.7,3.7,10.5,27.1,6.6,1.29,9.722222222222221,15.416666666666668,25.566037735849058,Excelente
27.7,76.3,12.7,17.5,24.9,7.8,1.02,16.203703703703702,52.261802575107296,23.49056603773585,Buena
39.3,67.4,12.1,19.7,22.3,7.5,1.75,18.24074074074074,51.0,21.037735849056606,Buena
25.0,77.9,2.1,8.6,12.3,-0.3,1.09,7.962962962962963,8.750000000000002,11.603773584905662,Excelente
24.3,67.2,7.3,11.5,24.4,4.0,1.14,10.648148148148149,30.416666666666668,23.0188679245283,Excelente
